tre.tip.label	V1	PRT	STY	V4	Avian	Canidae	Equidae	Hominidae	Phyllostomidae	Suidae	Prediction	Mismatch
CSC399EIS_AIT92390_Hominidae_2013.083333	CSC399EIS	PB1	H1N1	Hominidae	0.1	0	0	0.3	0	0.6	Suidae	FALSE
SHT100XXS_AUC64261_Hominidae_2016.202778	SHT100XXS	PB1	H1N1	Hominidae	0.4	0	0.1	0.3	0	0.2	Avian	FALSE
LPM313ZUF_AIC64807_Hominidae_2012.652778	LPM313ZUF	PB1	H1N1	Hominidae	0	0	0	0.1	0	0.9	Suidae	FALSE
YWB068PGX_ASU06481_Hominidae_2015.105556	YWB068PGX	PB1	H1N1	Hominidae	0.3	0	0	0.4	0	0.3	Hominidae	TRUE
RYY027AAG_ANM89729_Hominidae_2016.108333	RYY027AAG	PB1	H1N1	Hominidae	0	0	0	0.2	0	0.8	Suidae	FALSE
OUO615HMY_AUC64522_Hominidae_2016.133333	OUO615HMY	PB1	H1N1	Hominidae	0	0	0	0	0	1	Suidae	FALSE
MSE434HCO_AGB12994_Hominidae_2011.05	MSE434HCO	PB1	H1N1	Hominidae	0	0	0	0.1	0	0.9	Suidae	FALSE
TKC504SFU_AGB13004_Hominidae_2011.147222	TKC504SFU	PB1	H1N1	Hominidae	0.1	0	0	0.2	0	0.7	Suidae	FALSE
OBF176XZY_AGB13157_Hominidae_2011.072222	OBF176XZY	PB1	H1N1	Hominidae	0.3	0	0	0.3	0	0.4	Suidae	FALSE
TGE623PRR_AFK74542_Hominidae_2009.533333	TGE623PRR	PB1	H1N1	Hominidae	0.1	0	0	0.1	0	0.8	Suidae	FALSE
TRF505VVI_AHB52059_Suidae_2004.725	TRF505VVI	PB1	H1N1	Suidae	0.3	0	0.5	0	0	0.2	Equidae	FALSE
OSX298WGY_AFY23997_Hominidae_2009.35	OSX298WGY	PB1	H1N1	Hominidae	0.1	0	0	0.1	0	0.8	Suidae	FALSE
QIA527YZG_AEM91950_Suidae_2010.997222	QIA527YZG	PB1	H3N2	Suidae	0.3	0	0	0.3	0	0.4	Suidae	TRUE
FPB819SFB_ADY16830_Suidae_2010.25	FPB819SFB	PB1	H1N2	Suidae	0.4	0	0.3	0.2	0	0.1	Avian	FALSE
YCH814HID_ASO97509_Hominidae_2012.944444	YCH814HID	PB1	H1N1	Hominidae	0.2	0	0	0.4	0	0.4	Hominidae	TRUE
AKC681NUJ_CCD33087_Suidae_2010.833333	AKC681NUJ	PB1	H1N1	Suidae	0	0	0	0.1	0	0.9	Suidae	TRUE
BYZ247WRO_AFQ34693_Suidae_2010.002778	BYZ247WRO	PB1	H1N1	Suidae	0.3	0	0	0.4	0	0.3	Hominidae	FALSE
DQL397UYB_AHB82074_Suidae_2003.827778	DQL397UYB	PB1	H1N1	Suidae	0	0	0	0.1	0	0.9	Suidae	TRUE
WOM100IDF_AHB23226_Suidae_2004.616667	WOM100IDF	PB1	H3N2	Suidae	0.1	0	0	0.2	0	0.7	Suidae	TRUE
WAV038QBW_AIW60656_Suidae_2011.230556	WAV038QBW	PB1	H1N1	Suidae	0.4	0	0	0.3	0	0.3	Avian	FALSE
BSN090DHM_AIW60672_Suidae_2011.230556	BSN090DHM	PB1	H1N1	Suidae	0.2	0	0	0.5	0	0.3	Hominidae	FALSE
XII866GAI_AHB52035_Suidae_2004.15	XII866GAI	PB1	H1N1	Suidae	0.1	0	0	0.2	0	0.7	Suidae	TRUE
RHB670GTN_AHB52170_Suidae_2005.186111	RHB670GTN	PB1	H1N1	Suidae	0	0	0	0.9	0	0.1	Hominidae	FALSE
IAP405JDQ_AHB52023_Suidae_2003.002778	IAP405JDQ	PB1	H1N2	Suidae	0	0	0	0.1	0	0.9	Suidae	TRUE
BFC103CSH_AHB52122_Suidae_2004.230556	BFC103CSH	PB1	H1N1	Suidae	0.2	0	0	0.0666666666666667	0	0.733333333333333	Suidae	TRUE
BLT570UJQ_ADY16828_Suidae_2010.166667	BLT570UJQ	PB1	H1N2	Suidae	0.4	0	0.4	0	0	0.2	Avian	FALSE
TED299PTP_AHB24819_Suidae_2006.738889	TED299PTP	PB1	H3N2	Suidae	0	0	0	0.3	0	0.7	Suidae	TRUE
DDL144XBG_AHB23215_Suidae_2004.919444	DDL144XBG	PB1	H3N2	Suidae	0.1	0	0	0	0	0.9	Suidae	TRUE
HVD814VGG_AHB24427_Suidae_2010.858333	HVD814VGG	PB1	H1N2	Suidae	0	0	0	0.7	0	0.3	Hominidae	FALSE
LOX265NQD_ADV58897_Avian_2005.402778	LOX265NQD	PB1	H3N2	Avian	0	0	0	0	0	1	Suidae	FALSE
VND017LFH_AEA29306_Suidae_2009.552778	VND017LFH	PB1	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
QVG897WMT_AHB82079_Suidae_2007.811111	QVG897WMT	PB1	H1N1	Suidae	0	0	0	0.2	0	0.8	Suidae	TRUE
BPV492ODY_AHB24573_Suidae_2011.666667	BPV492ODY	PB1	H1N2	Suidae	0	0	0	1	0	0	Hominidae	FALSE
MSP392BIP_AKH03171_Suidae_2011.319444	MSP392BIP	PB1	H1N2	Suidae	0.1	0	0	0.2	0	0.7	Suidae	TRUE
JRW712LQM_AHB24584_Suidae_2011.452778	JRW712LQM	PB1	H1N2	Suidae	0	0.2	0	0.2	0	0.6	Suidae	TRUE
HRU070TAH_AEO09136_Suidae_2010.833333	HRU070TAH	PB1	H1N2	Suidae	0.6	0	0	0.1	0	0.3	Avian	FALSE
DTT567UGB_AEO16276_Hominidae_2011.65	DTT567UGB	PB1	H3N2	Hominidae	0.2	0	0	0.2	0	0.6	Suidae	FALSE
NEO606LRR_AHB23807_Suidae_2009.263889	NEO606LRR	PB1	H1N2	Suidae	0	0	0.1	0.5	0	0.4	Hominidae	FALSE
SRI046MVE_AEC14316_Suidae_2007	SRI046MVE	PB1	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
RKM220ASY_ASY92594_Suidae_2016.583333	RKM220ASY	PB1	H3N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
HJN735WLK_AUO32197_Suidae_2017.658333	HJN735WLK	PB1	H1N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
JYV313VRU_ADY80085_Suidae_2010.686111	JYV313VRU	PB1	H1N1	Suidae	0.7	0	0	0	0	0.3	Avian	FALSE
BTB530ETR_AKQ43531_Suidae_2014.841667	BTB530ETR	PB1	H1N2	Suidae	0	0	0	0.3	0	0.7	Suidae	TRUE
OAV239OCY_AHB51884_Suidae_2003.977778	OAV239OCY	PB1	H1N1	Suidae	0	0	0	0.0666666666666667	0	0.933333333333333	Suidae	TRUE
ISS590MND_AHB23202_Suidae_2004.655556	ISS590MND	PB1	H1N1	Suidae	0.4	0	0	0.3	0	0.3	Avian	FALSE
ETM017GUF_AHB52098_Suidae_2004.013889	ETM017GUF	PB1	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
CZZ406LHG_AHB24718_Suidae_2006.144444	CZZ406LHG	PB1	H3N2	Suidae	0.3	0	0	0	0	0.7	Suidae	TRUE
VKA204OPJ_AFX88561_Avian_1986.619444	VKA204OPJ	PB1	H6N2	Avian	0	0	0	0.2	0	0.8	Suidae	FALSE
JYL762RRK_AHB82077_Suidae_2005.727778	JYL762RRK	PB1	H1N1	Suidae	0.2	0	0	0.4	0	0.4	Hominidae	FALSE
LBX604LRR_AHB52072_Suidae_2004.855556	LBX604LRR	PB1	H1N1	Suidae	0.3	0.1	0	0.2	0	0.4	Suidae	TRUE
WXI091XWY_ADW82132_Hominidae_2009.786111	WXI091XWY	PB1	H3N2	Hominidae	0.8	0	0	0.1	0	0.1	Avian	FALSE
TAS892TSE_AEA03885_Hominidae_2008.85	TAS892TSE	PB1	H3N2	Hominidae	0.4	0	0	0.3	0	0.3	Avian	FALSE
SPC064BLN_AHZ95853_Hominidae_2012.997222	SPC064BLN	PB1	H3N2	Hominidae	0	0	0	0.9	0	0.1	Hominidae	TRUE
FAG172ASO_AFC38433_Hominidae_2009.788889	FAG172ASO	PB1	H3N2	Hominidae	0.2	0	0	0.3	0	0.5	Suidae	FALSE
NYM013NFO_AOV82351_Hominidae_2014.916667	NYM013NFO	PB1	H3N2	Hominidae	0.3	0	0	0.2	0	0.5	Suidae	FALSE
POS748DDQ_AIT92383_Hominidae_2013.080556	POS748DDQ	PB1	H3N2	Hominidae	0	0	0	0.4	0	0.6	Suidae	FALSE
JGH456NXF_AIT92387_Hominidae_2013.102778	JGH456NXF	PB1	H3N2	Hominidae	0.4	0	0	0.4	0	0.2	Avian	FALSE
LNQ190BTX_AIC64767_Hominidae_2012.580556	LNQ190BTX	PB1	H3N2	Hominidae	0	0	0	0.6	0	0.4	Hominidae	TRUE
PPF632FXF_APC59293_Hominidae_2016.738889	PPF632FXF	PB1	H3N2	Hominidae	0	0	0	0.3	0	0.7	Suidae	FALSE
MKW887GND_AEA04028_Hominidae_2008.888889	MKW887GND	PB1	H3N2	Hominidae	0.1	0	0	0.5	0	0.4	Hominidae	TRUE
VQX679CKL_ANN00463_Hominidae_2016.161111	VQX679CKL	PB1	H3N2	Hominidae	0.3	0	0	0.1	0	0.6	Suidae	FALSE
EZF572NTY_AHZ60116_Hominidae_2012.919444	EZF572NTY	PB1	H3N2	Hominidae	0.1	0	0	0.1	0	0.8	Suidae	FALSE
HLN602JER_AFM71843_Hominidae_2009	HLN602JER	PB1	H3N2	Hominidae	0.1	0	0	0.3	0	0.6	Suidae	FALSE
FUA421JNT_AOV82362_Hominidae_2015.075	FUA421JNT	PB1	H3N2	Hominidae	0.1	0	0	0.3	0	0.6	Suidae	FALSE
TWJ521RTZ_AHM00393_Hominidae_2012.986111	TWJ521RTZ	PB1	H3N2	Hominidae	0.4	0	0	0.2	0	0.4	Avian	FALSE
THN096DVQ_AHZ95851_Hominidae_2012.994444	THN096DVQ	PB1	H3N2	Hominidae	0.1	0	0	0.5	0	0.4	Hominidae	TRUE
LJS326VZJ_ADV69061_Hominidae_2010.975	LJS326VZJ	PB1	H3N2	Hominidae	0.2	0	0	0.3	0	0.5	Suidae	FALSE
ONS550SMX_AFM71787_Hominidae_2009	ONS550SMX	PB1	H3N2	Hominidae	0.1	0	0	0.1	0	0.8	Suidae	FALSE
FRK198WKY_AFM71810_Hominidae_2009	FRK198WKY	PB1	H3N2	Hominidae	0.1	0	0	0.4	0	0.5	Suidae	FALSE
MTD889RFP_AEA03941_Hominidae_2008.880556	MTD889RFP	PB1	H3N2	Hominidae	0.2	0	0	0.3	0	0.5	Suidae	FALSE
APR516JBL_AFJ74533_Hominidae_1998.411111	APR516JBL	PB1	H3N2	Hominidae	0.7	0	0	0	0	0.3	Avian	FALSE
SXO315THH_AFM71765_Hominidae_2009	SXO315THH	PB1	H3N2	Hominidae	0.2	0	0.1	0.6	0	0.1	Hominidae	TRUE
PAG281PHL_ACY06493_Suidae_2006	PAG281PHL	PB1	H3N2	Suidae	0.7	0	0	0	0	0.3	Avian	FALSE
FVZ312QXV_AFY24159_Hominidae_2005.694444	FVZ312QXV	PB1	H3N2	Hominidae	0.1	0	0	0.2	0	0.7	Suidae	FALSE
PXB260WDF_AFY24126_Hominidae_2005	PXB260WDF	PB1	H3N2	Hominidae	0.1	0	0	0.4	0	0.5	Suidae	FALSE
ZMT857MLN_ACH69605_Suidae_2005	ZMT857MLN	PB1	H3N2	Suidae	0.9	0	0	0	0	0.1	Avian	FALSE
LML779SDH_ACH69616_Suidae_2005	LML779SDH	PB1	H3N2	Suidae	0.8	0	0	0.1	0	0.1	Avian	FALSE
ZRY873DPQ_AHB23240_Suidae_2005.341667	ZRY873DPQ	PB1	H3N2	Suidae	0.2	0	0.1	0	0	0.7	Suidae	TRUE
ZQO755WFB_ADY16823_Suidae_2009.833333	ZQO755WFB	PB1	H1N2	Suidae	0.5	0	0.2	0.1	0	0.2	Avian	FALSE
VNP506RAQ_AFJ75099_Hominidae_2006.822222	VNP506RAQ	PB1	H3N2	Hominidae	0.6	0	0.1	0.1	0	0.2	Avian	FALSE
HVZ564FLU_AFM71750_Hominidae_2000	HVZ564FLU	PB1	H3N2	Hominidae	0.2	0	0	0.2	0	0.6	Suidae	FALSE
QNN704LLV_AFM68984_Hominidae_1979	QNN704LLV	PB1	H3N2	Hominidae	0.3	0	0	0	0	0.7	Suidae	FALSE
KDX537MTV_AFG71983_Hominidae_1972	KDX537MTV	PB1	H3N2	Hominidae	0.3	0	0	0.5	0	0.2	Hominidae	TRUE
QAK107GXC_AFK75123_Avian_2010.608333	QAK107GXC	PB1	H3N8	Avian	1	0	0	0	0	0	Avian	TRUE
ODB438LYC_AHB73812_Avian_2012.211111	ODB438LYC	PB1	H9N2	Avian	0	0.5	0	0.2	0	0.3	Canidae	FALSE
HUK989BTU_AHB73872_Avian_2012.677778	HUK989BTU	PB1	H9N2	Avian	0	0.4	0	0.1	0	0.5	Suidae	FALSE
GKL147OUM_AHB73792_Avian_2012.194444	GKL147OUM	PB1	H9N2	Avian	0.1	0.4	0	0.2	0	0.3	Canidae	FALSE
AYY988EDZ_AHB73952_Avian_2012.938889	AYY988EDZ	PB1	H9N2	Avian	0	0.4	0	0.1	0	0.5	Suidae	FALSE
BAB909XUV_AHB73852_Avian_2012.622222	BAB909XUV	PB1	H9N2	Avian	0.1	0.2	0	0.3	0	0.4	Suidae	FALSE
EIT681PBC_AHB73902_Avian_2012.544444	EIT681PBC	PB1	H9N2	Avian	0	0	0	0.3	0	0.7	Suidae	FALSE
VEH090TJN_AHB73822_Avian_2012.616667	VEH090TJN	PB1	H9N2	Avian	0	0.1	0	0.2	0	0.7	Suidae	FALSE
CLJ986FLE_AHB73832_Avian_2012.622222	CLJ986FLE	PB1	H9N2	Avian	0	0.1	0	0.3	0	0.6	Suidae	FALSE
OWJ836XID_ARG42996_Avian_2009.961111	OWJ836XID	PB1	H9N2	Avian	0.6	0	0.1	0	0	0.3	Avian	TRUE
PAI895DPE_ALT19294_Avian_2014.975	PAI895DPE	PB1	H5N8	Avian	1	0	0	0	0	0	Avian	TRUE
WZA731BUQ_ACG80373_Avian_2007	WZA731BUQ	PB1	H3N2	Avian	0.9	0	0	0	0	0.1	Avian	TRUE
EVJ790NFU_AEK49609_Avian_2008.8	EVJ790NFU	PB1	H6N1	Avian	0.9	0	0	0	0	0.1	Avian	TRUE
GXG592SVJ_AEK49762_Avian_2008.816667	GXG592SVJ	PB1	H6N1	Avian	0.9	0	0	0	0	0.1	Avian	TRUE
GVF681APK_AEK49842_Avian_2008.872222	GVF681APK	PB1	H6N1	Avian	0.9	0	0	0	0	0.1	Avian	TRUE
AZM546FIO_AFY05705_Avian_2009.691667	AZM546FIO	PB1	H4N6	Avian	0.3	0	0	0.4	0	0.3	Hominidae	FALSE
HEW811ETJ_AFY05672_Avian_2009.691667	HEW811ETJ	PB1	H4N6	Avian	0.3	0	0	0.6	0	0.1	Hominidae	FALSE
GHG381XWK_AFY09680_Avian_2009.694444	GHG381XWK	PB1	H4N6	Avian	0.6	0	0	0.1	0	0.3	Avian	TRUE
SPJ692ZJI_AGG81770_Avian_2010.613889	SPJ692ZJI	PB1	H4N6	Avian	1	0	0	0	0	0	Avian	TRUE
POW188MJT_AEK49451_Avian_2008.922222	POW188MJT	PB1	H3N8	Avian	0.8	0	0	0.2	0	0	Avian	TRUE
DRU603HWC_AGL52525_Avian_2009	DRU603HWC	PB1	H10N7	Avian	1	0	0	0	0	0	Avian	TRUE
GWA557LAD_AGL52537_Avian_2009.594444	GWA557LAD	PB1	H4N6	Avian	0.3	0	0	0.3	0	0.4	Suidae	FALSE
GEH988VUZ_AFY09670_Avian_2009.694444	GEH988VUZ	PB1	H4N6	Avian	0.8	0	0	0	0	0.2	Avian	TRUE
OHK651WGA_AQW43929_Avian_2016.247222	OHK651WGA	PB1	H5N1	Avian	0.8	0	0	0.1	0	0.1	Avian	TRUE
YLF929LQV_AQW43951_Avian_2016.25	YLF929LQV	PB1	H5N1	Avian	0.7	0	0	0.1	0	0.2	Avian	TRUE
GEF335SMT_AGL52501_Avian_2009	GEF335SMT	PB1	H10N7	Avian	0.3	0	0	0.5	0	0.2	Hominidae	FALSE
CCJ671LBM_AEK49492_Avian_2008.061111	CCJ671LBM	PB1	H7N7	Avian	0.8	0	0	0	0	0.2	Avian	TRUE
JHO104SXG_AMQ31031_Avian_2014.675	JHO104SXG	PB1	H10N7	Avian	0.9	0	0	0	0	0.1	Avian	TRUE
MLN410AQC_BAK40198_Avian_2009.25	MLN410AQC	PB1	H9N2	Avian	0.4	0	0	0.6	0	0	Hominidae	FALSE
PGI142WYE_ADI79236_Avian_2006.15	PGI142WYE	PB1	H9N2	Avian	0.6	0	0	0	0	0.4	Avian	TRUE
ERV270WET_ADI79245_Avian_2006.15	ERV270WET	PB1	H9N2	Avian	0.7	0	0.1	0	0	0.2	Avian	TRUE
OZP565LLM_ABV56838_Avian_2007	OZP565LLM	PB1	H9N2	Avian	0.4	0	0.1	0.2	0	0.3	Avian	TRUE
UMJ977MLI_AGB51386_Equidae_1956	UMJ977MLI	PB1	H7N7	Equidae	0.4	0	0.1	0.2	0	0.3	Avian	FALSE
WJB547ZOV_AGT18807_Equidae_1964	WJB547ZOV	PB1	H7N7	Equidae	0	0.1	0.8	0	0	0.1	Equidae	TRUE
BHI882BVL_ASB30839_Canidae_2011	BHI882BVL	PB1	H3N8	Canidae	0.1	0	0	0.2	0	0.7	Suidae	FALSE
DQO390GDA_APQ31515_Equidae_2015	DQO390GDA	PB1	H3N8	Equidae	0	0	0	0.1	0	0.9	Suidae	FALSE
SKT421CJT_ATL15272_Equidae_2015.722222	SKT421CJT	PB1	H3N8	Equidae	0.1	0	0	0	0	0.9	Suidae	FALSE
JCA989LIX_ATO98097_Equidae_2017.238889	JCA989LIX	PB1	H3N8	Equidae	0.3	0	0	0.1	0	0.6	Suidae	FALSE
LIP805MSE_APQ31506_Equidae_2006	LIP805MSE	PB1	H3N8	Equidae	0.7	0	0	0.2	0	0.1	Avian	FALSE
KQC880TMH_AFO82826_Equidae_2007.672222	KQC880TMH	PB1	H3N8	Equidae	0.3	0	0	0.1	0	0.6	Suidae	FALSE
FCV278QXN_ABD23973_Avian_2005	FCV278QXN	PB1	H10N7	Avian	0	0	0	0.6	0.1	0.3	Hominidae	FALSE
KAH290UIV_ADX21077_Hominidae_2009.786111	KAH290UIV	PB1	H1N1	Hominidae	0.7	0.1	0.1	0	0	0.1	Avian	FALSE
UGO858KEL_AKM14224_Avian_2008.538889	UGO858KEL	PB1	H7N3	Avian	0.1	0	0	0.7	0	0.2	Hominidae	FALSE
JUZ170YID_AFM83241_Avian_2003	JUZ170YID	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
VTF091FSN_AGB98031_Avian_2010.475	VTF091FSN	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FIQ619QFT_AFY05983_Avian_2007.594444	FIQ619QFT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FKZ344CLW_AAT65261_Avian_1998	FKZ344CLW	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LJE196ERH_AKM13985_Avian_2010.919444	LJE196ERH	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TXX104DXZ_AKM14017_Avian_2010	TXX104DXZ	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PFC741AZO_ATY36314_Avian_2016.608333	PFC741AZO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SLD793ATA_AUI42241_Avian_2016.397222	SLD793ATA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
IJB280OZO_AFK75133_Avian_2010.608333	IJB280OZO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NUT493APJ_ASU48410_Avian_2016.369444	NUT493APJ	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FAP994ZXQ_AKM14080_Avian_2007.097222	FAP994ZXQ	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
XEY262UJW_ADT64882_Avian_1981.002778	XEY262UJW	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BDH316OBY_AFX88496_Avian_1987.386111	BDH316OBY	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
UTK639RRR_AHB51945_Suidae_2003.677778	UTK639RRR	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HGR148QTJ_AEL23177_Avian_2006.002778	HGR148QTJ	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
EHS405QWP_AAT65278_Avian_1997	EHS405QWP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SAJ426RIO_ACD40333_Avian_2006	SAJ426RIO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
YNS643DLY_AKM14159_Avian_2009.897222	YNS643DLY	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LID991DTL_AKM14171_Avian_2009.897222	LID991DTL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NOB018UNZ_AKM13973_Avian_2009.7	NOB018UNZ	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
UYP855FBJ_AHN02443_Avian_1975	UYP855FBJ	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZRQ516XWY_ABD65986_Avian_1998	ZRQ516XWY	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MXF202NSX_ASV60536_Avian_2016.397222	MXF202NSX	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
EWO680UPX_ACT84565_Avian_2008.416667	EWO680UPX	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
QZM628PNK_ABY81664_Avian_2005	QZM628PNK	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KLI509YGC_BAJ14570_Avian_2008	KLI509YGC	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
RXQ706BJJ_AAT65258_Avian_1996	RXQ706BJJ	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LTV625UUT_AER09388_Avian_2009.166667	LTV625UUT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
JRQ051BAZ_AAT65262_Avian_1994	JRQ051BAZ	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
RZQ127INU_AAT65280_Avian_1994	RZQ127INU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FLG573ARS_AFX88624_Avian_1994.605556	FLG573ARS	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
QIR346PEX_AFJ12389_Avian_1984	QIR346PEX	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
RWA737XSC_AKM14137_Avian_2007.905556	RWA737XSC	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LSP574GQD_AAT65247_Avian_1983	LSP574GQD	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MCD853MQE_AEM00329_Avian_2002	MCD853MQE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FKY524HJN_AFJ12507_Avian_1997.369444	FKY524HJN	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
