tre.tip.label	V1	PRT	STY	V4	Avian	Canidae	Equidae	Hominidae	Phyllostomidae	Suidae	Prediction	Mismatch
ICZ109OCF_ADY71762_Suidae_2009.216667	ICZ109OCF	PB2	H1N1	Suidae	0.1	0	0	0	0	0.9	Suidae	TRUE
LBF457WBF_ADY71751_Suidae_2009.133333	LBF457WBF	PB2	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
PDH563ZDJ_AIE51479_Suidae_2010.288889	PDH563ZDJ	PB2	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
SQK333YXK_ADY71522_Suidae_2007.022222	SQK333YXK	PB2	H1N1	Suidae	0.2	0	0	0	0	0.8	Suidae	TRUE
YZT649NJR_AEK86170_Suidae_2010.408333	YZT649NJR	PB2	H1N1	Suidae	0.3	0	0	0	0	0.7	Suidae	TRUE
RAO112DPA_AVK43477_Suidae_2012.086111	RAO112DPA	PB2	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
EMR151UWK_AEK86179_Suidae_2010.155556	EMR151UWK	PB2	H1N2	Suidae	0.1	0	0	0	0	0.9	Suidae	TRUE
TGH706VZJ_AUI11423_Suidae_2001	TGH706VZJ	PB2	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
INL254QLR_AFR76512_Suidae_2004	INL254QLR	PB2	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
TPK816RQH_AGK24184_Suidae_2010.441667	TPK816RQH	PB2	H1N1	Suidae	0.1	0	0	0	0	0.9	Suidae	TRUE
RNR174SNE_AGK24204_Suidae_2010.441667	RNR174SNE	PB2	H1N1	Suidae	0.1	0	0	0	0	0.9	Suidae	TRUE
HGD071CWD_AGK24314_Suidae_2010.441667	HGD071CWD	PB2	H1N1	Suidae	0.1	0	0	0	0	0.9	Suidae	TRUE
VBD865ZWN_AGG53084_Suidae_2010.608333	VBD865ZWN	PB2	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
HSO118CDP_AGG53095_Suidae_2010.608333	HSO118CDP	PB2	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
GNW070MSH_AHI97689_Suidae_2012.063889	GNW070MSH	PB2	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
TNO124CMG_AGK24424_Suidae_2009.038889	TNO124CMG	PB2	H1N1	Suidae	0.1	0	0	0	0	0.9	Suidae	TRUE
VZV585TTK_ADG01923_Suidae_2009.916667	VZV585TTK	PB2	H1N1	Suidae	0.1	0	0.1	0	0	0.8	Suidae	TRUE
JUC704DRE_ADG01934_Suidae_2010	JUC704DRE	PB2	H1N1	Suidae	0.1	0	0.1	0	0	0.8	Suidae	TRUE
GST552FYS_AHI97700_Suidae_2012.116667	GST552FYS	PB2	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
JUT619ENF_BAH02097_Suidae_2003	JUT619ENF	PB2	H3N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
NHY606PXK_AKJ81067_Suidae_2012	NHY606PXK	PB2	H1N1	Suidae	0.1	0	0	0	0	0.9	Suidae	TRUE
BYL503EDT_BAH02047_Suidae_2004	BYL503EDT	PB2	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
RMW904PYL_ADY80145_Suidae_2009.833333	RMW904PYL	PB2	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
MHE672UOO_BAI83391_Suidae_2008	MHE672UOO	PB2	H1N1	Suidae	0.2	0	0	0	0	0.8	Suidae	TRUE
BTN683BLI_BAL70423_Suidae_2009.833333	BTN683BLI	PB2	H1N1	Suidae	0.1	0	0	0	0	0.9	Suidae	TRUE
DQZ368BPN_BAH02077_Suidae_2005	DQZ368BPN	PB2	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
POD410QNE_BAH02087_Suidae_2005	POD410QNE	PB2	H1N2	Suidae	0.1	0	0	0	0	0.9	Suidae	TRUE
LKT766QZF_ALX29264_Suidae_2012	LKT766QZF	PB2	H1N1	Suidae	0.1	0	0	0	0	0.9	Suidae	TRUE
XHV722CJE_ALX30328_Suidae_2015	XHV722CJE	PB2	H1N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
LNP059RGS_AGT37097_Suidae_2012.138889	LNP059RGS	PB2	H1N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
OCU911HDP_AKJ81032_Suidae_2012	OCU911HDP	PB2	H1N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
PUI379QZQ_ACU82392_Suidae_2009.152778	PUI379QZQ	PB2	H1N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
HFJ738UAI_ADJ80230_Suidae_2010.069444	HFJ738UAI	PB2	H1N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
WFT560ONB_AKJ81008_Suidae_2012	WFT560ONB	PB2	H1N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
QYY015FCQ_ASB34014_Suidae_2014.666667	QYY015FCQ	PB2	H1N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
QXV808IOA_ACR84041_Suidae_2001.272222	QXV808IOA	PB2	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
ZZV188BAR_AEN68605_Suidae_2003.75	ZZV188BAR	PB2	H1N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
OSH225CQT_AFU83142_Suidae_2008.983333	OSH225CQT	PB2	H1N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
SDT934KJW_AKJ81380_Suidae_2008.938889	SDT934KJW	PB2	H1N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
QSL254ZHX_AKJ81880_Suidae_2011.897222	QSL254ZHX	PB2	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
KSD049DMK_AFR76223_Suidae_2005.269444	KSD049DMK	PB2	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
NDS917CRB_AKJ82425_Suidae_2013.638889	NDS917CRB	PB2	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
DDA452HHS_AFR76169_Suidae_2009.272222	DDA452HHS	PB2	H1N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
HCO230EDE_AKJ81788_Suidae_2003.416667	HCO230EDE	PB2	H1N2	Suidae	0.1	0	0	0	0	0.9	Suidae	TRUE
OXY250ZCP_AFR75963_Suidae_2005.755556	OXY250ZCP	PB2	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
GYH479CYW_AFR76308_Suidae_2006.344444	GYH479CYW	PB2	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
PMV230QPD_AFR75910_Suidae_2002.925	PMV230QPD	PB2	H1N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
RWW931OEE_AFR76403_Suidae_1998.883333	RWW931OEE	PB2	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
KLS734QUR_AFR76045_Suidae_2000.211111	KLS734QUR	PB2	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
XHO180SHJ_AKJ81800_Suidae_2004.833333	XHO180SHJ	PB2	H1N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
AVU633OUB_AFR76245_Suidae_1996.522222	AVU633OUB	PB2	H1N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
ASK530QSX_AFR75974_Suidae_2004.686111	ASK530QSX	PB2	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
MEW810MIX_AFR76318_Suidae_2006.363889	MEW810MIX	PB2	H1N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
UYA903TUI_AFR76267_Suidae_1994.1	UYA903TUI	PB2	H3N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
BFE723FRT_ACO25054_Suidae_1998	BFE723FRT	PB2	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
AMV420MTN_ABD78114_Suidae_2003	AMV420MTN	PB2	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
BYB527XCU_ABS53350_Suidae_2005.933333	BYB527XCU	PB2	H1N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
DUJ814IFK_ACR39218_Suidae_2004.652778	DUJ814IFK	PB2	H9N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
MLO782XIN_ALX29990_Suidae_2014	MLO782XIN	PB2	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
ZGZ875GHR_ALX30364_Suidae_2015	ZGZ875GHR	PB2	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
WSL105EGM_AKJ80799_Suidae_2011.775	WSL105EGM	PB2	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
ZUX768KAR_AKJ80859_Suidae_2011.086111	ZUX768KAR	PB2	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
VAH231UFY_AKJ82402_Suidae_2012.508333	VAH231UFY	PB2	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
JVD945HEX_APF46301_Hominidae_2016.75	JVD945HEX	PB2	H1N1	Hominidae	0	0	0	0	0	1	Suidae	FALSE
RYR757OOT_APT36494_Suidae_2015.780556	RYR757OOT	PB2	H3N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
MLL895LYF_AKJ82978_Suidae_2013.2	MLL895LYF	PB2	H3N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
WMZ943MWB_AKJ82966_Suidae_2012.8	WMZ943MWB	PB2	H3N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
KNY111ANZ_AKJ82954_Suidae_2012.316667	KNY111ANZ	PB2	H3N2	Suidae	0.1	0	0	0	0	0.9	Suidae	TRUE
ZEN986OBH_ALX29530_Suidae_2013	ZEN986OBH	PB2	H1N1	Suidae	0	0	0	0.1	0	0.9	Suidae	TRUE
NAL835EJM_ALX29836_Suidae_2014	NAL835EJM	PB2	H1N1	Suidae	0	0	0	0.1	0	0.9	Suidae	TRUE
BSQ818DVV_AKJ82706_Suidae_2011.583333	BSQ818DVV	PB2	H3N2	Suidae	0	0	0	0.1	0	0.9	Suidae	TRUE
QKY076XMM_ALX29333_Suidae_2012	QKY076XMM	PB2	H3N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
LHW640KLZ_AKJ81598_Suidae_2010.013889	LHW640KLZ	PB2	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
XRA395KNK_AKJ81741_Suidae_2011.819444	XRA395KNK	PB2	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
QVH701XTU_AKJ80635_Suidae_2011.188889	QVH701XTU	PB2	H1N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
NCI810BKD_AKJ81103_Suidae_2011.280556	NCI810BKD	PB2	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
RUT739GSE_AKJ82141_Suidae_2012.8	RUT739GSE	PB2	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
WYA131XRA_AFV33867_Suidae_2011.5	WYA131XRA	PB2	H1N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
YZP482CSN_AKJ81127_Suidae_2011.5	YZP482CSN	PB2	H1N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
TQE732IGH_ANQ69365_Suidae_2007.361111	TQE732IGH	PB2	H1N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
LRO807EHQ_AKJ82129_Suidae_2012.797222	LRO807EHQ	PB2	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
VPT370CAF_AKJ82182_Suidae_2013.166667	VPT370CAF	PB2	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
WIG382VFA_AKJ82368_Suidae_2013.058333	WIG382VFA	PB2	H1N1	Suidae	0	0.1	0	0	0	0.9	Suidae	TRUE
JMD091LZP_AKJ80364_Suidae_2010.369444	JMD091LZP	PB2	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
SUW585VTQ_ALX29966_Suidae_2014	SUW585VTQ	PB2	H1N2	Suidae	0	0.3	0	0	0	0.7	Suidae	TRUE
KJR508SKN_ALX30083_Suidae_2014	KJR508SKN	PB2	H3N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
YQE072JVC_ALX30422_Suidae_2015	YQE072JVC	PB2	H3N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
JJQ579WUO_ALX29883_Suidae_2014	JJQ579WUO	PB2	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
AOW546YFQ_AGL96928_Suidae_2012.833333	AOW546YFQ	PB2	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
KHZ222ZWP_AGM16046_Suidae_2012.583333	KHZ222ZWP	PB2	H1N1	Suidae	0	0	0	0.1	0	0.9	Suidae	TRUE
ODV606SWM_ALX30166_Suidae_2015	ODV606SWM	PB2	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
RVE047XMR_AKJ81662_Suidae_2013.083333	RVE047XMR	PB2	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
EJO234FUW_ALX29978_Suidae_2014	EJO234FUW	PB2	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
LLA096BBH_ALX29460_Suidae_2013	LLA096BBH	PB2	H1N1	Suidae	0	0	0	0.1	0	0.9	Suidae	TRUE
TZG328RZY_ALX29660_Suidae_2014	TZG328RZY	PB2	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
VUT052QBZ_ALX29299_Suidae_2012	VUT052QBZ	PB2	H1N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
KFF895CPV_ALX29472_Suidae_2013	KFF895CPV	PB2	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
QQM879HBH_ALX30058_Suidae_2014	QQM879HBH	PB2	H1N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
PGQ709JYF_ALX30212_Suidae_2015	PGQ709JYF	PB2	H1N2	Suidae	0	0	0	0.1	0	0.9	Suidae	TRUE
YMJ223CSM_ALX29426_Suidae_2013	YMJ223CSM	PB2	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
KTG756LJU_ALX29554_Suidae_2013	KTG756LJU	PB2	H1N2	Suidae	0.1	0	0	0.1	0	0.8	Suidae	TRUE
EIO403KXC_ALX29720_Suidae_2014	EIO403KXC	PB2	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
JKW021RZK_ALX29378_Suidae_2013	JKW021RZK	PB2	H3N2	Suidae	0	0	0	0.2	0	0.8	Suidae	TRUE
BXL327TTN_ALX29601_Suidae_2013	BXL327TTN	PB2	H3N2	Suidae	0	0	0	0.2	0	0.8	Suidae	TRUE
RIC924LWY_APT36451_Hominidae_2016.75	RIC924LWY	PB2	H1N1	Hominidae	0	0	0	0	0	1	Suidae	FALSE
WDA597YZE_ALX29812_Suidae_2014	WDA597YZE	PB2	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
IBA804CZK_ALX30071_Suidae_2014	IBA804CZK	PB2	H3N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
SAU635WIZ_ALX30294_Suidae_2015	SAU635WIZ	PB2	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
DON031VME_ALX30023_Suidae_2014	DON031VME	PB2	H1N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
RKJ755WWV_ASB34026_Suidae_2015.083333	RKJ755WWV	PB2	H1N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
LYW085QUV_AKJ81184_Suidae_2011.497222	LYW085QUV	PB2	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
KPR085WRS_AKJ80659_Suidae_2010.980556	KPR085WRS	PB2	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
OWR884YBF_AKJ81254_Suidae_2011.413889	OWR884YBF	PB2	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
EQS541BLU_AFV33878_Suidae_2011.416667	EQS541BLU	PB2	H3N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
HKL667CLL_AKJ82356_Suidae_2012.755556	HKL667CLL	PB2	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
CTV521OOA_AKJ80775_Suidae_2011.894444	CTV521OOA	PB2	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
KWS959QAW_AKJ82069_Suidae_2012.925	KWS959QAW	PB2	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
LSD975KOA_AIC64744_Suidae_2012.166667	LSD975KOA	PB2	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
VJJ745RSL_AIC64732_Suidae_2012	VJJ745RSL	PB2	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
GRA608IHB_AKJ82093_Suidae_2012.425	GRA608IHB	PB2	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
FZR814LUV_ALX29542_Suidae_2013	FZR814LUV	PB2	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
LQA156XGG_AKJ82836_Suidae_2010.922222	LQA156XGG	PB2	H3N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
AWH012UKX_AKJ82610_Suidae_2010.358333	AWH012UKX	PB2	H3N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
HCG779SGF_AFV33801_Suidae_2010.25	HCG779SGF	PB2	H3N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
CND028LYK_AFV33779_Suidae_2010.166667	CND028LYK	PB2	H3N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
OJJ107OZA_AKJ82634_Suidae_2011.186111	OJJ107OZA	PB2	H3N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
OED384NWY_AKJ82918_Suidae_2011.780556	OED384NWY	PB2	H3N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
NQM703PMQ_ACN72630_Suidae_2007.583333	NQM703PMQ	PB2	H3N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
ICS392SKQ_AKJ82586_Suidae_2010.327778	ICS392SKQ	PB2	H3N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
OYJ444BVN_AFR76790_Suidae_2007	OYJ444BVN	PB2	H3N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
SIR335ETJ_AKJ81115_Suidae_2011.469444	SIR335ETJ	PB2	H1N1	Suidae	0	0	0	0.1	0	0.9	Suidae	TRUE
DSW966TKP_AKJ83024_Suidae_2012.302778	DSW966TKP	PB2	H3N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
JDB962KQA_CCG47911_Suidae_2007	JDB962KQA	PB2	H3N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
BEJ092EGM_AKJ82788_Suidae_2012.088889	BEJ092EGM	PB2	H3N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
NRO384BYK_AFV68508_Suidae_2009.5	NRO384BYK	PB2	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
EHA553BHI_ATE48440_Suidae_2016.969444	EHA553BHI	PB2	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
RPK061QNC_AFV33812_Suidae_2008.416667	RPK061QNC	PB2	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
ISW894GSA_AKJ81055_Suidae_2012	ISW894GSA	PB2	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
EDP978BGD_AKJ82742_Suidae_2011	EDP978BGD	PB2	H3N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
HAM209DXU_AYA22634_Suidae_2006.666667	HAM209DXU	PB2	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
QHK612VFI_APT36529_Suidae_2016.072222	QHK612VFI	PB2	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
ICE925GLL_APT36622_Suidae_2016.380556	ICE925GLL	PB2	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
LQS246DZV_AKJ82252_Suidae_2012.602778	LQS246DZV	PB2	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
NZW425ZOA_AKJ80553_Suidae_2011.452778	NZW425ZOA	PB2	H1N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
OTG906UQP_AKJ81277_Suidae_2011.455556	OTG906UQP	PB2	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
CMG133EXH_APT36541_Suidae_2016.075	CMG133EXH	PB2	H1N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
SUJ675ENB_AKJ81230_Suidae_2011.397222	SUJ675ENB	PB2	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
QTB179BKG_AKJ82264_Suidae_2012.522222	QTB179BKG	PB2	H1N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
ZQK435AFU_APT36611_Suidae_2016.336111	ZQK435AFU	PB2	H1N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
ELD235QSY_AER40319_Hominidae_2011.266667	ELD235QSY	PB2	H1N1	Hominidae	0	0	0	0	0	1	Suidae	FALSE
RER830JIQ_ADU25485_Hominidae_2010.808333	RER830JIQ	PB2	H1N1	Hominidae	0	0	0	0	0	1	Suidae	FALSE
SWQ956AWX_AFC35415_Phyllostomidae_2009.333333	SWQ956AWX	PB2	H17N10	Phyllostomidae	0.2	0	0.2	0.1	0.4	0.1	Phyllostomidae	TRUE
QRK481DPV_AGX84931_Phyllostomidae_2010	QRK481DPV	PB2	H18N11	Phyllostomidae	0.5	0	0.4	0.1	0	0	Avian	FALSE
ADW09130_ADW09130_Hominidae_2009.252778	ADW09130	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZBF430NEI_AKH14297_Suidae_2013.733333	ZBF430NEI	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PFC741AZO_AUI42246_Avian_2016.608333	PFC741AZO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
JYB759VJM_ACN90984_Suidae_2003.583333	JYB759VJM	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
UBK761JXR_AEK65364_Avian_2005.177778	UBK761JXR	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CNU749SGL_AHA57197_Avian_2008.058333	CNU749SGL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FKY524HJN_AFJ12509_Avian_1997.369444	FKY524HJN	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LGZ128TRL_AFX88509_Avian_1988.372222	LGZ128TRL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
RLD391UGQ_AGG81709_Avian_2010.672222	RLD391UGQ	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
IJB280OZO_AFK75135_Avian_2010.608333	IJB280OZO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
IGD758ZPA_AGE07910_Avian_2010.911111	IGD758ZPA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KUY602TZQ_AGG26544_Avian_2009	KUY602TZQ	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SLD793ATA_AUI42250_Avian_2016.397222	SLD793ATA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
RAV608OHZ_ASU48438_Avian_2016.391667	RAV608OHZ	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
JUZ170YID_AFM83243_Avian_2003	JUZ170YID	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZQT206JKE_AEA04353_Avian_1968.444444	ZQT206JKE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
VTF091FSN_AGB98033_Avian_2010.475	VTF091FSN	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
JWZ345WTV_AIK26191_Avian_2014	JWZ345WTV	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HGR148QTJ_AEL23178_Avian_2006.588889	HGR148QTJ	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HZM354TLC_AHZ13579_Avian_2004.352778	HZM354TLC	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
VMX022WEW_BBB38741_Avian_2014.727778	VMX022WEW	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
