"","Iteration","Lh","Tree.No","No.Off.Parmeters","No.Off.Zero","Model.string","qAB","qAD","qAE","qAH","qAP","qBA","qBD","qBE","qBH","qBP","qDA","qDB","qDE","qDH","qDP","qEA","qEB","qED","qEH","qEP","qHA","qHB","qHD","qHE","qHP","qPA","qPB","qPD","qPE","qPH","Root.P.A.","Root.P.B.","Root.P.D.","Root.P.E.","Root.P.H.","Root.P.P.","RecNode.P.A.","RecNode.P.B.","RecNode.P.D.","RecNode.P.E.","RecNode.P.H.","RecNode.P.P."
"276",561000,-267.211864,1,2,7,"Z 1 Z 1 1 Z Z Z 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 Z Z 1 	0.000000	2.366503	0.000000	2.366503	2.366503	0.000000	0.000000	0.000000	2.366503	2.366503	2.366503	2.366503	2.366503	2.366503	2.366503	2.366503	2.366503	2.366503	2.366503	2.366503	2.366503	2.366503	2.366503	2.366503	44.835431	2.366503	2.366503	0.000000	0.000000	2.366503	0.166667	0.166666	0.166667	0.166667	0.166667	0.166667	0.166667	0.166666	0.166667	0.166667	0.166667	0.166667	
562000	-265.554389	1	2	9	Z 1 Z 1 1 1 Z Z 1 Z 1 1 1 1 1 1 Z 1 Z 1 1 1 1 1 0 1 1 Z Z 1 ",0,2.091454,0,2.091454,2.091454,2.091454,0,0,2.091454,0,2.091454,2.091454,2.091454,2.091454,2.091454,2.091454,0,2.091454,0,2.091454,2.091454,2.091454,2.091454,2.091454,39.819956,2.091454,2.091454,0,0,2.091454,0.166667,0.166664,0.166668,0.166672,0.166665,0.166664,0.166667,0.166664,0.166668,0.166672,0.166665,0.166664
"277",563000,-259.461654,1,3,11,"Z 2 Z 2 1 Z 2 Z 2 Z 1 2 2 2 2 1 1 1 Z Z 1 2 Z 2 0 2 Z Z Z 1 	0.000000	1.386644	0.000000	1.386644	5.645948	0.000000	1.386644	0.000000	1.386644	0.000000	5.645948	1.386644	1.386644	1.386644	1.386644	5.645948	5.645948	5.645948	0.000000	0.000000	5.645948	1.386644	0.000000	1.386644	37.179998	1.386644	0.000000	0.000000	0.000000	5.645948	0.166626	0.166772	0.166657	0.166693	0.166629	0.166623	0.166626	0.166772	0.166657	0.166693	0.166629	0.166623	
564000	-272.113633	1	2	13	Z 1 1 1 1 Z Z Z 1 Z 1 1 1 Z Z 1 1 Z Z Z 1 Z 1 1 0 1 1 Z Z 1 ",0,1.916026,1.916026,1.916026,1.916026,0,0,0,1.916026,0,1.916026,1.916026,1.916026,0,0,1.916026,1.916026,0,0,0,1.916026,0,1.916026,1.916026,43.998885,1.916026,1.916026,0,0,1.916026,0.166978,0.165993,0.166794,0.166796,0.166737,0.166701,0.166978,0.165993,0.166794,0.166796,0.166737,0.166701
"278",565000,-270.940291,1,2,12,"Z 1 Z 1 1 Z Z 0 Z Z 1 1 Z 1 0 1 1 Z 1 Z 1 1 Z 1 0 1 1 Z Z 1 	0.000000	2.775858	0.000000	2.775858	2.775858	0.000000	0.000000	34.541915	0.000000	0.000000	2.775858	2.775858	0.000000	2.775858	34.541915	2.775858	2.775858	0.000000	2.775858	0.000000	2.775858	2.775858	0.000000	2.775858	34.541915	2.775858	2.775858	0.000000	0.000000	2.775858	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	
566000	-268.520136	1	2	10	Z 1 Z 1 1 0 1 0 Z 1 1 1 Z Z 0 Z 1 1 1 1 1 1 Z Z 0 1 1 Z Z 1 ",0,2.764138,0,2.764138,2.764138,46.309703,2.764138,46.309703,0,2.764138,2.764138,2.764138,0,0,46.309703,0,2.764138,2.764138,2.764138,2.764138,2.764138,2.764138,0,0,46.309703,2.764138,2.764138,0,0,2.764138,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667
"279",567000,-276.024483,1,2,9,"Z 1 Z 1 1 0 1 0 1 Z 1 1 1 Z Z Z 1 1 1 1 1 1 1 Z 0 1 1 Z Z 1 	0.000000	4.458055	0.000000	4.458055	4.458055	46.358314	4.458055	46.358314	4.458055	0.000000	4.458055	4.458055	4.458055	0.000000	0.000000	0.000000	4.458055	4.458055	4.458055	4.458055	4.458055	4.458055	4.458055	0.000000	46.358314	4.458055	4.458055	0.000000	0.000000	4.458055	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	
568000	-268.982396	1	2	6	Z 1 Z 1 1 1 Z 1 Z 1 1 1 1 1 1 1 1 1 1 1 1 Z 1 1 0 1 1 Z 1 1 ",0,2.387956,0,2.387956,2.387956,2.387956,0,2.387956,0,2.387956,2.387956,2.387956,2.387956,2.387956,2.387956,2.387956,2.387956,2.387956,2.387956,2.387956,2.387956,0,2.387956,2.387956,34.877451,2.387956,2.387956,0,2.387956,2.387956,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667
"280",569000,-266.745885,1,2,9,"Z Z Z 1 1 1 Z 1 Z 1 1 1 1 1 1 1 1 1 Z 1 1 1 Z Z 0 1 Z 1 1 1 	0.000000	0.000000	0.000000	1.940522	1.940522	1.940522	0.000000	1.940522	0.000000	1.940522	1.940522	1.940522	1.940522	1.940522	1.940522	1.940522	1.940522	1.940522	0.000000	1.940522	1.940522	1.940522	0.000000	0.000000	35.342086	1.940522	0.000000	1.940522	1.940522	1.940522	0.166666	0.166667	0.166667	0.166667	0.166667	0.166667	0.166666	0.166667	0.166667	0.166667	0.166667	0.166667	
570000	-267.106956	1	2	11	Z Z Z 1 1 Z 1 Z 1 Z 1 1 1 1 Z 1 1 1 Z Z 1 1 Z 1 0 1 1 1 Z 1 ",0,0,0,1.762278,1.762278,0,1.762278,0,1.762278,0,1.762278,1.762278,1.762278,1.762278,0,1.762278,1.762278,1.762278,0,0,1.762278,1.762278,0,1.762278,47.464183,1.762278,1.762278,1.762278,0,1.762278,0.166557,0.166768,0.16667,0.166674,0.166665,0.166665,0.166557,0.166768,0.16667,0.166674,0.166665,0.166665
"281",571000,-266.614417,1,2,7,"Z 1 Z 1 1 1 1 Z 1 Z 0 1 1 1 0 1 1 1 1 1 1 1 Z Z 0 1 Z 1 1 1 	0.000000	2.119638	0.000000	2.119638	2.119638	2.119638	2.119638	0.000000	2.119638	0.000000	43.532739	2.119638	2.119638	2.119638	43.532739	2.119638	2.119638	2.119638	2.119638	2.119638	2.119638	2.119638	0.000000	0.000000	43.532739	2.119638	0.000000	2.119638	2.119638	2.119638	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	
572000	-261.202027	1	2	14	Z Z Z 0 0 Z 0 Z 0 Z 0 0 0 0 Z 0 Z 0 Z 0 0 Z 0 Z 1 0 Z Z Z 0 ",0,0,0,4.819848,4.819848,0,4.819848,0,4.819848,0,4.819848,4.819848,4.819848,4.819848,0,4.819848,0,4.819848,0,4.819848,4.819848,0,4.819848,0,51.297748,4.819848,0,0,0,4.819848,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667
"282",573000,-263.965997,1,2,12,"Z Z Z 0 0 Z 0 Z 0 0 0 0 0 Z Z 0 0 0 0 0 0 Z 0 Z 1 0 Z Z Z 0 	0.000000	0.000000	0.000000	5.072609	5.072609	0.000000	5.072609	0.000000	5.072609	5.072609	5.072609	5.072609	5.072609	0.000000	0.000000	5.072609	5.072609	5.072609	5.072609	5.072609	5.072609	0.000000	5.072609	0.000000	41.568715	5.072609	0.000000	0.000000	0.000000	5.072609	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	
574000	-265.477410	1	2	10	Z Z Z 0 0 Z 0 0 Z 0 Z 0 0 0 1 0 0 0 0 Z 0 0 0 Z 1 0 Z Z 0 0 ",0,0,0,3.471325,3.471325,0,3.471325,3.471325,0,3.471325,0,3.471325,3.471325,3.471325,34.266929,3.471325,3.471325,3.471325,3.471325,0,3.471325,3.471325,3.471325,0,34.266929,3.471325,0,0,3.471325,3.471325,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667
"283",575000,-262.255439,1,2,14,"Z Z Z 0 0 Z Z 0 Z 0 0 0 Z 0 Z 0 0 0 0 Z Z 0 0 Z 1 0 Z Z Z 0 	0.000000	0.000000	0.000000	3.538939	3.538939	0.000000	0.000000	3.538939	0.000000	3.538939	3.538939	3.538939	0.000000	3.538939	0.000000	3.538939	3.538939	3.538939	3.538939	0.000000	0.000000	3.538939	3.538939	0.000000	48.203386	3.538939	0.000000	0.000000	0.000000	3.538939	0.166659	0.166678	0.166671	0.166671	0.166661	0.166659	0.166659	0.166678	0.166671	0.166671	0.166661	0.166659	
576000	-264.745827	1	2	10	Z Z Z 0 0 0 Z 0 Z 0 0 0 0 0 Z 0 0 0 0 Z 0 0 0 0 1 0 Z Z Z 0 ",0,0,0,2.124372,2.124372,2.124372,0,2.124372,0,2.124372,2.124372,2.124372,2.124372,2.124372,0,2.124372,2.124372,2.124372,2.124372,0,2.124372,2.124372,2.124372,2.124372,37.704261,2.124372,0,0,0,2.124372,0.166627,0.166699,0.166704,0.166704,0.166638,0.166627,0.166627,0.166699,0.166704,0.166704,0.166638,0.166627
"284",577000,-266.981558,1,2,13,"Z Z Z 0 0 Z 1 0 0 Z 0 0 0 Z Z 0 0 0 0 Z 0 0 Z Z 1 0 Z Z Z 0 	0.000000	0.000000	0.000000	3.800989	3.800989	0.000000	24.043904	3.800989	3.800989	0.000000	3.800989	3.800989	3.800989	0.000000	0.000000	3.800989	3.800989	3.800989	3.800989	0.000000	3.800989	3.800989	0.000000	0.000000	24.043904	3.800989	0.000000	0.000000	0.000000	3.800989	0.166660	0.166674	0.166674	0.166671	0.166661	0.166660	0.166660	0.166674	0.166674	0.166671	0.166661	0.166660	
578000	-264.643688	1	2	14	Z 0 Z 0 0 0 Z 0 Z 0 0 0 0 Z Z 0 0 Z Z Z 0 0 Z Z 1 0 Z Z Z 0 ",0,3.646417,0,3.646417,3.646417,3.646417,0,3.646417,0,3.646417,3.646417,3.646417,3.646417,0,0,3.646417,3.646417,0,0,0,3.646417,3.646417,0,0,42.88612,3.646417,0,0,0,3.646417,0.166666,0.166667,0.16667,0.16667,0.166664,0.166663,0.166666,0.166667,0.16667,0.16667,0.166664,0.166663
"285",579000,-263.24631,1,2,14,"Z 1 Z 1 1 1 Z Z 1 Z 1 Z 1 Z Z 1 1 1 Z Z 1 1 1 Z 0 1 Z Z Z 1 	0.000000	2.075313	0.000000	2.075313	2.075313	2.075313	0.000000	0.000000	2.075313	0.000000	2.075313	0.000000	2.075313	0.000000	0.000000	2.075313	2.075313	2.075313	0.000000	0.000000	2.075313	2.075313	2.075313	0.000000	51.366119	2.075313	0.000000	0.000000	0.000000	2.075313	0.166726	0.166252	0.167474	0.167000	0.166296	0.166252	0.166726	0.166252	0.167474	0.167000	0.166296	0.166252	
580000	-265.914658	1	2	8	Z 1 Z 1 1 1 1 1 1 Z 1 Z 1 Z 1 1 1 1 1 1 1 1 1 Z 0 1 Z Z 1 1 ",0,2.051825,0,2.051825,2.051825,2.051825,2.051825,2.051825,2.051825,0,2.051825,0,2.051825,0,2.051825,2.051825,2.051825,2.051825,2.051825,2.051825,2.051825,2.051825,2.051825,0,43.400756,2.051825,0,0,2.051825,2.051825,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667
"286",581000,-267.625767,1,2,8,"Z 1 Z 1 1 1 Z 1 1 1 0 0 1 1 0 1 Z 1 Z 1 1 1 1 Z 0 1 Z 1 Z 1 	0.000000	1.740478	0.000000	1.740478	1.740478	1.740478	0.000000	1.740478	1.740478	1.740478	32.412215	32.412215	1.740478	1.740478	32.412215	1.740478	0.000000	1.740478	0.000000	1.740478	1.740478	1.740478	1.740478	0.000000	32.412215	1.740478	0.000000	1.740478	0.000000	1.740478	0.166660	0.166674	0.166665	0.166679	0.166661	0.166660	0.166660	0.166674	0.166665	0.166679	0.166661	0.166660	
582000	-267.450920	1	2	10	Z 1 Z 1 1 1 Z 1 Z Z 0 0 1 1 1 Z Z 1 Z 1 1 1 1 1 0 1 Z 1 Z 1 ",0,2.249839,0,2.249839,2.249839,2.249839,0,2.249839,0,0,36.007917,36.007917,2.249839,2.249839,2.249839,0,0,2.249839,0,2.249839,2.249839,2.249839,2.249839,2.249839,36.007917,2.249839,0,2.249839,0,2.249839,0.166655,0.166689,0.166672,0.166671,0.166658,0.166655,0.166655,0.166689,0.166672,0.166671,0.166658,0.166655
"287",583000,-266.667432,1,2,11,"Z 1 Z 1 1 Z Z 1 Z 1 0 0 Z 1 Z 1 1 1 Z 1 1 1 1 Z 0 1 Z 1 Z 1 	0.000000	2.170808	0.000000	2.170808	2.170808	0.000000	0.000000	2.170808	0.000000	2.170808	30.420579	30.420579	0.000000	2.170808	0.000000	2.170808	2.170808	2.170808	0.000000	2.170808	2.170808	2.170808	2.170808	0.000000	30.420579	2.170808	0.000000	2.170808	0.000000	2.170808	0.166657	0.166685	0.166671	0.166671	0.166659	0.166657	0.166657	0.166685	0.166671	0.166671	0.166659	0.166657	
584000	-264.396118	1	2	10	Z 1 Z 1 1 Z Z 1 1 1 0 0 1 1 Z 1 1 1 Z 1 1 Z 1 Z 0 1 Z 1 Z 1 ",0,2.416603,0,2.416603,2.416603,0,0,2.416603,2.416603,2.416603,43.548956,43.548956,2.416603,2.416603,0,2.416603,2.416603,2.416603,0,2.416603,2.416603,0,2.416603,0,43.548956,2.416603,0,2.416603,0,2.416603,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667
"288",585000,-271.367929,1,2,6,"Z Z Z 1 1 1 1 1 1 1 0 1 1 1 Z 1 1 Z 1 1 1 1 1 1 0 1 1 1 Z 1 	0.000000	0.000000	0.000000	2.113423	2.113423	2.113423	2.113423	2.113423	2.113423	2.113423	47.632926	2.113423	2.113423	2.113423	0.000000	2.113423	2.113423	0.000000	2.113423	2.113423	2.113423	2.113423	2.113423	2.113423	47.632926	2.113423	2.113423	2.113423	0.000000	2.113423	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	
586000	-261.174823	1	2	11	Z Z Z 1 1 1 1 1 Z 1 1 1 1 1 Z 1 1 1 Z Z 1 Z 1 1 0 1 Z Z Z 1 ",0,0,0,3.68933,3.68933,3.68933,3.68933,3.68933,0,3.68933,3.68933,3.68933,3.68933,3.68933,0,3.68933,3.68933,3.68933,0,0,3.68933,0,3.68933,3.68933,40.04002,3.68933,0,0,0,3.68933,0.166666,0.166667,0.166667,0.166667,0.166666,0.166666,0.166666,0.166667,0.166667,0.166667,0.166666,0.166666
"289",587000,-265.326281,1,2,9,"Z Z Z 1 1 1 1 Z 1 1 1 1 0 1 1 1 1 1 Z Z 1 1 1 1 0 1 Z Z Z 1 	0.000000	0.000000	0.000000	3.419877	3.419877	3.419877	3.419877	0.000000	3.419877	3.419877	3.419877	3.419877	24.507825	3.419877	3.419877	3.419877	3.419877	3.419877	0.000000	0.000000	3.419877	3.419877	3.419877	3.419877	24.507825	3.419877	0.000000	0.000000	0.000000	3.419877	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	
588000	-263.593426	1	2	10	Z Z Z 1 1 1 1 Z Z 1 1 1 0 1 1 1 Z 1 1 1 1 1 1 Z 0 1 Z Z Z 1 ",0,0,0,2.675904,2.675904,2.675904,2.675904,0,0,2.675904,2.675904,2.675904,31.861074,2.675904,2.675904,2.675904,0,2.675904,2.675904,2.675904,2.675904,2.675904,2.675904,0,31.861074,2.675904,0,0,0,2.675904,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667
"290",589000,-264.365297,1,2,7,"Z Z Z 1 1 1 1 1 1 Z 1 1 1 1 1 1 1 1 1 1 1 1 1 Z 0 1 Z Z 1 1 	0.000000	0.000000	0.000000	2.861643	2.861643	2.861643	2.861643	2.861643	2.861643	0.000000	2.861643	2.861643	2.861643	2.861643	2.861643	2.861643	2.861643	2.861643	2.861643	2.861643	2.861643	2.861643	2.861643	0.000000	38.249643	2.861643	0.000000	0.000000	2.861643	2.861643	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	
590000	-263.878043	1	2	11	Z Z Z 1 1 1 1 1 1 Z 1 1 1 1 1 1 Z 1 Z Z Z 1 1 Z 0 1 Z 1 Z 1 ",0,0,0,2.851086,2.851086,2.851086,2.851086,2.851086,2.851086,0,2.851086,2.851086,2.851086,2.851086,2.851086,2.851086,0,2.851086,0,0,0,2.851086,2.851086,0,54.490431,2.851086,0,2.851086,0,2.851086,0.166665,0.166667,0.166667,0.166668,0.166666,0.166666,0.166665,0.166667,0.166667,0.166668,0.166666,0.166666
"291",591000,-262.175137,1,2,12,"Z Z Z 1 1 1 1 1 Z 1 Z 1 1 1 Z 1 Z 1 1 Z 1 1 1 Z 0 1 Z Z Z 1 	0.000000	0.000000	0.000000	3.737502	3.737502	3.737502	3.737502	3.737502	0.000000	3.737502	0.000000	3.737502	3.737502	3.737502	0.000000	3.737502	0.000000	3.737502	3.737502	0.000000	3.737502	3.737502	3.737502	0.000000	32.565179	3.737502	0.000000	0.000000	0.000000	3.737502	0.166666	0.166667	0.166668	0.166667	0.166666	0.166666	0.166666	0.166667	0.166668	0.166667	0.166666	0.166666	
592000	-260.331456	1	2	13	Z Z Z 1 1 Z 1 Z Z Z 1 1 1 1 Z 1 1 1 1 Z 1 Z 1 1 0 1 Z Z Z 1 ",0,0,0,3.61074,3.61074,0,3.61074,0,0,0,3.61074,3.61074,3.61074,3.61074,0,3.61074,3.61074,3.61074,3.61074,0,3.61074,0,3.61074,3.61074,43.162516,3.61074,0,0,0,3.61074,0.166078,0.167936,0.166863,0.166863,0.166181,0.166078,0.166078,0.167936,0.166863,0.166863,0.166181,0.166078
"292",593000,-261.756214,1,2,14,"Z Z Z 1 1 Z Z 1 1 1 Z Z 0 Z Z 1 1 1 Z Z 1 1 1 1 0 1 Z Z Z 1 	0.000000	0.000000	0.000000	3.842156	3.842156	0.000000	0.000000	3.842156	3.842156	3.842156	0.000000	0.000000	41.153030	0.000000	0.000000	3.842156	3.842156	3.842156	0.000000	0.000000	3.842156	3.842156	3.842156	3.842156	41.153030	3.842156	0.000000	0.000000	0.000000	3.842156	0.166665	0.166667	0.166669	0.166668	0.166666	0.166665	0.166665	0.166667	0.166669	0.166668	0.166666	0.166665	
594000	-265.276575	1	2	10	Z Z Z 1 1 Z Z Z 1 1 1 0 0 Z 1 1 1 1 1 1 1 1 1 1 0 1 Z Z Z 1 ",0,0,0,2.503253,2.503253,0,0,0,2.503253,2.503253,2.503253,36.474079,36.474079,0,2.503253,2.503253,2.503253,2.503253,2.503253,2.503253,2.503253,2.503253,2.503253,2.503253,36.474079,2.503253,0,0,0,2.503253,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667
"293",595000,-264.713115,1,2,10,"Z Z Z 1 1 1 Z 1 1 1 Z Z 0 1 Z 1 1 1 1 1 1 1 1 1 0 1 Z Z Z 1 	0.000000	0.000000	0.000000	2.516982	2.516982	2.516982	0.000000	2.516982	2.516982	2.516982	0.000000	0.000000	49.083608	2.516982	0.000000	2.516982	2.516982	2.516982	2.516982	2.516982	2.516982	2.516982	2.516982	2.516982	49.083608	2.516982	0.000000	0.000000	0.000000	2.516982	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	
596000	-269.492161	1	2	8	Z Z Z 1 1 1 1 1 Z 1 0 1 0 Z Z 1 1 1 Z 1 1 1 1 1 0 1 1 1 Z 1 ",0,0,0,2.794681,2.794681,2.794681,2.794681,2.794681,0,2.794681,33.755236,2.794681,33.755236,0,0,2.794681,2.794681,2.794681,0,2.794681,2.794681,2.794681,2.794681,2.794681,33.755236,2.794681,2.794681,2.794681,0,2.794681,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667
"294",597000,-264.809116,1,2,7,"Z Z Z 1 1 1 1 1 1 1 Z 1 0 1 1 1 1 1 1 1 1 Z 1 1 0 1 1 Z Z 1 	0.000000	0.000000	0.000000	2.558681	2.558681	2.558681	2.558681	2.558681	2.558681	2.558681	0.000000	2.558681	55.255371	2.558681	2.558681	2.558681	2.558681	2.558681	2.558681	2.558681	2.558681	0.000000	2.558681	2.558681	55.255371	2.558681	2.558681	0.000000	0.000000	2.558681	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	
598000	-268.612631	1	2	7	Z 1 Z 1 1 Z Z 1 1 1 Z 1 0 1 1 1 1 1 1 1 1 Z 1 1 0 1 1 1 Z 1 ",0,1.604178,0,1.604178,1.604178,0,0,1.604178,1.604178,1.604178,0,1.604178,43.728382,1.604178,1.604178,1.604178,1.604178,1.604178,1.604178,1.604178,1.604178,0,1.604178,1.604178,43.728382,1.604178,1.604178,1.604178,0,1.604178,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667
"295",599000,-271.830189,1,2,7,"Z 1 Z 1 1 1 Z 1 1 1 0 1 0 0 1 1 1 1 1 1 Z Z 1 1 0 1 1 Z Z 1 	0.000000	2.672842	0.000000	2.672842	2.672842	2.672842	0.000000	2.672842	2.672842	2.672842	23.396768	2.672842	23.396768	23.396768	2.672842	2.672842	2.672842	2.672842	2.672842	2.672842	0.000000	0.000000	2.672842	2.672842	23.396768	2.672842	2.672842	0.000000	0.000000	2.672842	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	
600000	-266.346044	1	3	6	2 2 Z 1 1 2 Z 1 2 Z 0 2 0 2 2 2 2 1 1 2 Z 2 2 Z 0 1 Z 2 1 1 ",0.411804,0.411804,0,4.281663,4.281663,0.411804,0,4.281663,0.411804,0,36.823032,0.411804,36.823032,0.411804,0.411804,0.411804,0.411804,4.281663,4.281663,0.411804,0,0.411804,0.411804,0,36.823032,4.281663,0,0.411804,4.281663,4.281663,0.166667,0.166667,0.166667,0.166667,0.166666,0.166666,0.166667,0.166667,0.166667,0.166667,0.166666,0.166666
"296",601000,-257.309384,1,3,3,"2 2 2 2 1 Z 1 2 Z 2 1 2 0 2 2 2 2 1 Z 2 2 2 2 2 0 1 2 2 2 1 	0.333985	0.333985	0.333985	0.333985	4.927200	0.000000	4.927200	0.333985	0.000000	0.333985	4.927200	0.333985	39.197114	0.333985	0.333985	0.333985	0.333985	4.927200	0.000000	0.333985	0.333985	0.333985	0.333985	0.333985	39.197114	4.927200	0.333985	0.333985	0.333985	4.927200	0.165372	0.168203	0.167707	0.167974	0.165372	0.165372	0.165372	0.168203	0.167707	0.167974	0.165372	0.165372	
602000	-257.278481	1	3	7	Z 2 2 2 1 1 2 2 Z 2 0 2 0 2 2 2 2 1 Z Z Z Z Z 2 0 1 2 2 2 1 ",0,0.198316,0.198316,0.198316,5.567365,5.567365,0.198316,0.198316,0,0.198316,51.575883,0.198316,51.575883,0.198316,0.198316,0.198316,0.198316,5.567365,0,0,0,0,0,0.198316,51.575883,5.567365,0.198316,0.198316,0.198316,5.567365,0.166518,0.16652,0.16682,0.167108,0.166517,0.166518,0.166518,0.16652,0.16682,0.167108,0.166517,0.166518
"297",603000,-259.541394,1,3,4,"Z 2 2 2 1 Z 2 2 1 Z 0 2 2 2 Z 2 2 1 1 2 2 2 2 2 0 1 2 2 2 1 	0.000000	0.196283	0.196283	0.196283	4.231250	0.000000	0.196283	0.196283	4.231250	0.000000	39.702632	0.196283	0.196283	0.196283	0.000000	0.196283	0.196283	4.231250	4.231250	0.196283	0.196283	0.196283	0.196283	0.196283	39.702632	4.231250	0.196283	0.196283	0.196283	4.231250	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	
604000	-259.016420	1	3	5	2 2 2 2 1 2 2 1 Z 2 0 2 Z 1 1 2 2 1 2 2 Z Z 2 2 0 1 Z 2 2 1 ",0.347324,0.347324,0.347324,0.347324,5.021868,0.347324,0.347324,5.021868,0,0.347324,35.635075,0.347324,0,5.021868,5.021868,0.347324,0.347324,5.021868,0.347324,0.347324,0,0,0.347324,0.347324,35.635075,5.021868,0,0.347324,0.347324,5.021868,0.166664,0.16668,0.166664,0.166667,0.166663,0.166663,0.166664,0.16668,0.166664,0.166667,0.166663,0.166663
"298",605000,-255.990458,1,4,7,"Z 1 1 Z 0 1 1 Z 1 1 0 1 1 Z Z 1 1 0 1 1 1 Z 1 1 2 0 Z 1 1 3 	0.000000	0.554671	0.554671	0.000000	5.047847	0.554671	0.554671	0.000000	0.554671	0.554671	5.047847	0.554671	0.554671	0.000000	0.000000	0.554671	0.554671	5.047847	0.554671	0.554671	0.554671	0.000000	0.554671	0.554671	53.247705	5.047847	0.000000	0.554671	0.554671	15.099501	0.166892	0.165878	0.166763	0.166684	0.166892	0.166892	0.166892	0.165878	0.166763	0.166684	0.166892	0.166892	
606000	-260.315578	1	3	5	Z 1 1 Z 0 1 1 1 1 1 0 1 1 0 1 1 1 0 Z 1 1 1 1 1 2 0 Z Z 1 0 ",0,0.335226,0.335226,0,4.540535,0.335226,0.335226,0.335226,0.335226,0.335226,4.540535,0.335226,0.335226,4.540535,0.335226,0.335226,0.335226,4.540535,0,0.335226,0.335226,0.335226,0.335226,0.335226,36.70562,4.540535,0,0,0.335226,4.540535,0.166667,0.166665,0.166667,0.166669,0.166667,0.166667,0.166667,0.166665,0.166667,0.166669,0.166667,0.166667
"299",607000,-257.99379,1,3,7,"Z 1 Z 1 0 1 2 Z 1 Z 0 2 1 1 Z 1 1 0 1 1 1 1 1 Z 2 0 Z 1 1 0 	0.000000	0.601047	0.000000	0.601047	3.853474	0.601047	48.107982	0.000000	0.601047	0.000000	3.853474	48.107982	0.601047	0.601047	0.000000	0.601047	0.601047	3.853474	0.601047	0.601047	0.601047	0.601047	0.601047	0.000000	48.107982	3.853474	0.000000	0.601047	0.601047	3.853474	0.166678	0.166659	0.166660	0.166654	0.166675	0.166675	0.166678	0.166659	0.166660	0.166654	0.166675	0.166675	
608000	-262.018847	1	3	8	Z Z 1 1 0 1 2 2 1 1 Z 2 1 1 Z 1 1 0 Z 1 1 1 Z Z 2 0 Z 1 1 0 ",0,0,0.720953,0.720953,6.772742,0.720953,31.153467,31.153467,0.720953,0.720953,0,31.153467,0.720953,0.720953,0,0.720953,0.720953,6.772742,0,0.720953,0.720953,0.720953,0,0,31.153467,6.772742,0,0.720953,0.720953,6.772742,0.165989,0.167294,0.167321,0.167301,0.166041,0.166055,0.165989,0.167294,0.167321,0.167301,0.166041,0.166055
